,,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
20-08-2020,5574,7.66,28.03,28.03,28.03,28.03,28.03,28.03,28.03,3.38,3.38,3.38,6.39,6.39,6.39,28.03,28.03,28.03,28.03,28.03,28.03,28.03,28.03
20-08-2020,5575,11.2,30.03,30.03,33.27,46.43,46.43,33.27,46.43,3.6,3.6,3.6,6.72,6.72,6.72,46.43,46.43,46.43,33.27,33.04,33.27,33,33.18
20-08-2020,5576,13.69,52.4,52.4,52.4,52.4,52.4,38.19,52.4,3.78,3.78,3.78,7.24,7.24,7.15,52.4,52.4,52.4,38.19,37.92,38.19,37.74,38.05
20-08-2020,5577,14.88,66.16,66.16,66.16,66.16,66.16,39.79,66.16,3.83,3.83,3.83,7.62,7.62,7.33,66.16,66.16,66.16,39.79,39.79,39.79,39.79,39.79
20-08-2020,5578,14.83,69.46,69.46,69.46,69.46,69.46,40.49,69.46,3.77,3.77,3.77,7.72,7.72,7.61,69.46,69.46,69.46,40.49,40.49,40.49,40.49,40.49
20-08-2020,5579,14.78,39.34,39.34,69.55,69.55,69.55,39.82,69.55,3.75,3.75,3.75,7.9,7.9,7.48,69.55,69.55,69.55,39.82,39.82,39.82,39.82,39.82
20-08-2020,5580,14.58,40,40,69.44,69.44,69.44,38.08,69.44,3.72,3.72,3.72,7.87,7.87,7.5,69.44,69.44,69.44,38.08,38.08,38.08,38.08,38.08
20-08-2020,5581,15.13,56.4,56.4,69.49,69.49,69.49,37.21,69.49,3.95,3.95,3.95,7.81,7.81,7.49,69.49,69.49,69.49,37.21,37.21,37.21,37.21,37.21
20-08-2020,5582,14.99,57.2,57.2,69.69,69.69,69.69,34.62,69.69,3.95,3.95,3.95,7.73,7.73,7.51,69.69,69.69,69.69,34.62,34.62,34.62,34.62,34.62
20-08-2020,5583,14.78,38.72,38.72,69.49,69.49,69.49,33.87,69.49,3.9,3.9,3.9,7.55,7.55,7.55,69.49,69.49,69.49,33.87,33.87,33.87,33.87,33.87
20-08-2020,5584,13.89,31.83,31.83,67.33,67.33,67.33,35.96,67.33,3.67,3.67,3.67,7.56,7.56,7.56,67.33,67.33,67.33,35.96,35.96,35.96,35.96,35.96
20-08-2020,5585,14.08,23.95,23.95,66.16,66.16,66.16,36.84,66.16,3.67,3.67,3.67,7.69,7.69,7.69,66.16,66.16,66.16,36.84,36.84,36.84,36.84,36.84
20-08-2020,5586,14.07,23.72,23.72,64.98,64.98,64.98,43.34,64.98,3.66,3.66,3.66,7.6,7.6,7.6,64.98,64.98,64.98,43.34,43.34,43.34,43.34,43.34
20-08-2020,5587,14.58,24.24,24.24,57.62,57.62,57.62,50.82,57.62,3.65,3.65,3.65,7.53,7.53,7.53,57.62,57.62,57.62,50.6,49.34,50.82,47.99,50.64
20-08-2020,5588,14.51,24.08,24.08,64.93,64.93,64.93,63.37,64.93,3.66,3.66,3.66,7.39,7.39,7.39,64.93,64.93,64.93,63.11,61.54,63.37,59.85,63.16
20-08-2020,5589,14.06,24.01,24.01,56.51,56.51,56.51,56.51,56.51,3.6,3.6,3.6,7.33,7.33,7.33,56.51,56.51,56.51,56.4,55.72,56.51,55,56.41
20-08-2020,5590,12.88,23.4,23.4,47.68,47.68,47.68,47.68,47.68,3.59,3.59,3.59,7.27,7.27,7.27,47.68,47.68,47.68,47.68,47.68,47.68,47.68,47.68
20-08-2020,5591,10.28,22.53,22.53,38.01,42.23,38.01,42.23,42.23,3.57,3.57,3.57,7.14,7.14,7.14,38.01,42.23,42.23,42.23,42.23,42.23,42.23,42.23
20-08-2020,5592,7.9,20.71,20.71,20.71,36.58,22.17,36.58,36.58,3.51,3.51,3.51,6.83,6.83,6.83,22.17,36.58,36.58,36.58,38.72,36.58,37.57,36.58
21-08-2020,5593,7.56,18.37,18.37,18.37,34.35,18.37,34.35,34.35,3.66,3.66,3.66,6.89,6.89,6.89,18.37,34.35,34.35,34.35,34.73,34.35,34.67,34.35
21-08-2020,5594,6.89,17.38,17.38,17.38,28.45,17.38,28.45,28.45,3.45,3.45,3.45,6.84,6.84,6.84,17.38,28.45,28.45,28.45,28.45,28.45,28.45,28.45
21-08-2020,5595,6.73,17.24,17.24,17.24,24.15,17.24,24.15,24.15,3.41,3.41,3.41,6.81,6.81,6.81,17.24,24.15,24.15,24.15,24.15,24.15,24.15,24.15
21-08-2020,5596,6.61,17.34,17.34,17.34,23.12,17.34,23.12,23.12,3.29,3.29,3.29,6.79,6.79,6.79,17.34,23.12,23.12,23.12,23.12,23.12,23.12,23.12
21-08-2020,5597,6.7,17.55,17.55,17.55,20.97,17.55,20.97,20.97,3.25,3.25,3.25,6.77,6.77,6.77,20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97
21-08-2020,5598,7.59,19.08,19.08,19.08,23.09,26.51,23.09,23.09,3.42,3.42,3.42,6.8,6.8,6.8,23.09,23.09,23.09,23.09,23.09,23.09,23.09,23.09
21-08-2020,5599,10.49,20.03,20.03,28.16,52.25,52.25,28.16,52.25,3.69,3.69,3.69,6.88,6.88,6.88,52.25,52.25,52.25,28.16,28.16,28.16,28.16,28.16
21-08-2020,5600,13.9,21.34,21.34,61.41,61.41,61.41,35.68,61.41,4.15,4.15,4.15,7.16,7.16,7.16,61.41,61.41,61.41,35.68,35.56,35.68,35.46,35.67
21-08-2020,5601,14.92,23.16,23.16,71.72,71.72,71.72,38.98,71.72,4.47,4.47,4.47,7.17,7.17,7.17,71.72,71.72,71.72,38.98,38.98,38.98,38.98,38.98
21-08-2020,5602,15.04,24.78,24.78,73.94,73.94,73.94,38,73.94,4.45,4.45,4.45,7.4,7.4,7.4,73.94,73.94,73.94,38,38,38,38,38
21-08-2020,5603,15.22,22.8,22.8,71.31,71.31,71.31,33.9,71.31,4.68,4.68,4.68,7.67,7.67,7.67,71.31,71.31,71.31,33.9,33.9,33.9,33.9,33.9
21-08-2020,5604,14.61,19.38,19.38,70,70,70,25.97,70,4.62,4.62,4.62,7.29,7.29,7.29,70,70,70,29.84,26.56,28.75,32.97,25.97
21-08-2020,5605,14.31,18.88,18.88,69.99,69.99,69.99,21.91,69.99,4.39,4.39,4.39,7.15,7.15,7.15,69.99,69.99,69.99,28.32,21.91,26.52,33.48,21.91
21-08-2020,5606,13.91,18.38,18.38,66.69,66.69,66.69,20.6,66.69,4.45,4.45,4.45,7.04,7.04,7.04,66.69,66.69,66.69,29.58,21.51,26.02,32.61,20.6
21-08-2020,5607,12.56,18.08,18.08,63.03,63.03,63.03,17.1,63.03,4.36,4.36,4.36,6.96,6.96,6.96,63.03,63.03,63.03,27.7,22.4,25.26,31.32,21.09
21-08-2020,5608,10.98,18.08,18.08,35.92,61.47,61.47,13.86,61.47,4.18,4.18,4.18,6.88,6.88,6.88,61.47,61.47,61.47,28.39,21.63,25.47,28.24,21.28
21-08-2020,5609,9.85,17.57,17.57,22.4,63.06,63.06,22.4,63.06,4.05,4.05,4.05,6.8,6.8,6.8,63.06,63.06,63.06,28.3,27.38,28.3,27.92,22.4
21-08-2020,5610,9.98,17.32,17.32,33.9,48.57,48.57,33.9,48.57,3.89,3.89,3.89,6.66,6.66,6.66,48.57,48.57,48.57,33.9,33.9,33.9,33.9,33.9
21-08-2020,5611,9.19,17.66,17.66,29.95,51.02,51.02,38.73,51.02,3.84,3.84,3.84,6.57,6.57,6.57,51.02,51.02,51.02,38.73,38.73,38.73,38.73,38.73
21-08-2020,5612,7.54,17.16,17.16,17.16,43.17,45.56,41.2,43.17,3.48,3.48,3.48,6.41,6.41,6.41,45.56,45.56,45.56,41.2,41.2,41.2,41.2,41.2
21-08-2020,5613,6.72,16.62,16.62,16.62,41.6,39.99,41.6,41.6,3.45,3.45,3.45,6.3,6.3,6.3,39.99,39.99,39.99,41.6,41.6,41.6,41.6,41.6
21-08-2020,5614,6.47,16.54,16.54,16.54,41.83,38.05,41.83,41.83,3.42,3.42,3.42,6.2,6.2,6.2,38.05,41.83,41.83,41.83,41.83,41.83,41.83,41.83
21-08-2020,5615,5.66,16.25,16.25,16.25,40.08,18.08,40.08,40.08,3.18,3.18,3.18,6.15,6.15,6.15,18.08,40.08,40.08,40.08,40.08,40.08,40.08,40.08
21-08-2020,5616,5.07,15.29,15.29,15.29,36.91,15.29,36.91,36.91,2.99,2.99,2.99,6.1,6.1,6.1,15.29,24.6,24.6,36.91,36.91,36.91,36.91,36.91
